Clase,PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,CONTENT-URL,DIRECCION,ParsedStreet,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,ParsedPostal,BARRIO,DISTRITO,LATITUD,CoorParsed,LONGITUD,TELEFONO,EMAIL,TIPO,SUBTIPO,SubTipoParseado,FECHA,AUTORES,PDF
monumentos,408497,Antonio Machado,NOConocido,NOConocido,NOConocido,NOConocido,En 1985_ la Sociedad General de Autores realiz#o un gran homenaje nacional a tres grandes poetas cuyas trayectorias se vieron truncadas por la Guerra Civil: Miguel Hern#andez_ Federico Garc#ia Lorca y Antonio Machado Ruiz (1875–1939); instal#andose el d#ia 15 de Octubre de 1985 una placa conmemorativa en la fachada de la casa donde vivi#o este #ultimo autor_ c#elebre poeta sevillano cantor de los “Campos de Castilla”_ que enlaza la generaci#on del 98 –a la que pertenec#ia cronol#ogica y espiritualmente– con la del 27_ representada por los otros dos escritores_ no s#olo relacionados por un tr#agico final sino por una filiaci#on intelectual y pol#itica coincidente.La placa responde a un modelo tipificado –con ligeras variantes–_ diseñado por Carlos Monteverde como una pieza concisa que incorpora el escudo laureado de la SGAE como #unico ornamento_ y que la instituci#on promotora instal#o en distintos lugares de Madrid entre los años sesenta y ochenta.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c8b8091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE GENERAL ARRANDO,CalleGeneralArrandoNum94353,4,MADRID,MADRID,28010,28010N88405,ALMAGRO,CHAMBERI,40.43162482258305,43162482258305N9166,-3.696805326523154,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1985,MONTEVERDE_ Carlos,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408497.pdf?idMonumento=c8b8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408983,Antonio Machado,NOConocido,NOConocido,NOConocido,NOConocido,En los jardines del Centro Cultural Municipal Antonio Machado –creado en 1987 sobre el antiguo edificio del Colegio de Misioneros levantado por el arquitecto Juan de Haro Piñar entre 1965 y 1974– se levanta sobre un pedestal un busto del c#elebre poeta_ prosista y dramaturgo Antonio Machado_ cuyas poes#ias son de las m#as le#idas de la lengua española. Naci#o en Sevilla en 1875_ por lo que se le encuadra en la Generaci#on del 98_ estudi#o en la Instituci#on Libre de Enseñanza de D. Francisco Giner de los R#ios y viaj#o a Par#is en 1899 donde vivi#o con su hermano el poeta Manuel Machado y conoci#o a P#io Baroja_ Oscar Wilde y el fil#osofo Henri Bergson. En 1902 inici#o su amistad de por vida con el poeta Rub#en Dar#io_ y cuando se estableci#o en Madrid se relacion#o con Unamuno_ Valle-Incl#an_ y Juan Ram#on Jim#enez. En 1927 fue nombrado miembro de la Real Academia Española_ y en enero de 1939 se exili#o a Colliure_ en el sur de Francia_ donde muri#o un mes despu#es. El inmortal autor de 'Soledades_ Galer#ias y Otros Poemas'_ y de 'Campos de Castilla'_ fue homenajeado en 1987 por el Ayuntamiento de Madrid con la dedicatoria del nuevo centro cultural de San Blas_ convoc#andose el año anterior un concurso nacional de escultura para la realizaci#on de un busto destinado a ubicarse en ese lugar. Gan#o el primer premio el escultor madrileño Emilio Velilla_ nacido en 1959 y formado en la Escuela de Artes y Oficios de su ciudad natal_ donde tambi#en tiene una escultura en bronce titulada 'Las lecturas del Dos de Mayo'_ emplazada en la plaza de ese hist#orico nombre.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e418091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE SAN ROMAN DEL VALLE,CalleSanRomanDelValleNum9641,8,MADRID,MADRID,28037,28037N74783,ARCOS,SAN BLAS-CANILLEJAS,40.420280457570335,420280457570335N4541,-3.621730741880216,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1986,null,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408983.pdf?idMonumento=e418091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409288,Antonio Maura,NOConocido,NOConocido,NOConocido,NOConocido,Esta l#apida conmemora a qui#en fue uno de los m#as importantes pol#iticos del siglo XX y de la monarqu#ia de Alfonso XIII_ el mallorqu#in Antonio Maura Montaner_ nacido en Palma en 1853_ abogado_ vicepresidente del Congreso en 1886_ ministro de Ultramar en 1892 y de Gracia y Justicia dos años despu#es_ siendo en estos cargos miembro del Partido Liberal. En 1901 se integr#o en el Partido Conservador de Francisco Silvela y al siguiente se convirti#o en su l#ider_ ocupando la cartera de Gobernaci#on. En 1903 el Rey le encarg#o la presidencia del gobierno por vez primera_ que volver#ia a ocupar en 1907_ 1918_ 1919 y 1921. Fue director de la Real Academia Española de la Lengua y falleci#o en Torrelodones_ en el Palacio del Canto del Pico_ en 1925_ apartado de la pol#itica por su oposici#on a la dictadura de Primo de Rivera. La l#apida_ realizada a instancias del Ayuntamiento de Madrid_ fue inaugurada el 2 de mayo de 1928.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ccc8091d1b9c4510091d1b9c45102e085a0aRCRD,C Antonio Maura,CAntonioMauraNum2327,18,MADRID,MADRID,10000,10000N48630,JERÓNIMOS,RETIRO,40.4164135338355,4164135338355N9346,-3.6897985288705177,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1928,MINGO LÓPEZ_ Carlos,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409288.pdf?idMonumento=ccc8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409831,Antonio Mingote,NOConocido,NOConocido,NOConocido,NOConocido,Antonio Mingote_ celebre dibujante y humorista español_ naci#o en Sitges en 1919. Tras la Guerra Civil empez#o a trabajar como humorista gr#afico para la revista &amp;ldquo;La Codorniz&amp;rdquo;_ donde se hizo famoso por sus viñetas; posteriormente en 1953 empez#o a trabajar para el diario ABC. En 1967 Prensa Española instituy#o un premio que lleva su nombre que le concedi#o en su primera edici#on_ que reconoce los mejores trabajos de humor y periodismo gr#afico. Posee numerosos galardones entre los que caben destacar el V#ictor de la Concha_ recibido en 1979_ y el Nacional de Periodismo en 1981. Desde 1988 es miembro de la Real Academia Española. En 1996 recibi#o la Medalla de Oro al M#erito en el trabajo_ en 2005 fue nombrado Doctor Honoris Causa por la Universidad de Alcal#a de Henares y en enero de 2007 recibi#o el mismo galard#on por la Universidad Rey Juan Carlos. El Ayuntamiento de Madrid instal#o el 22 de diciembre de 1993 #esta l#apida en su recuerdo; al mismo tiempo se decoraron la parte superior de los balcones del inmueble con reproducciones de pinturas del dibujante.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c6d8091d1b9c4510091d1b9c45102e085a0aRCRD,Pza Cristino Martos,PzaCristinoMartosNum49440,5,MADRID,MADRID,10000,10000N5406,UNIVERSIDAD,CENTRO,40.42536059710678,42536059710678N8379,-3.711910767925478,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1993,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409831.pdf?idMonumento=c6d8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408190,Antonio Paso Cano,NOConocido,NOConocido,NOConocido,NOConocido,Antonio Paso Cano_ dramaturgo y libretista de zarzuelas_ naci#o en Granada en 1868 y muri#o en Madrid en 1958. Licenciado en Filosof#ia y Letras por la Universidad de Granada_ se inici#o en el mundo literario colaborando con el peri#odico: “El Defensor de Granada”. En 1890 se traslad#o a Madrid_ donde fue nombrado redactor jefe del diario “La Correspondencia Militar”. En 1894 estren#o su primera obra teatral titulada “La Candelada”.Fue Director de la Sociedad General de Autores de España y fund#o el Montep#io de Autores Españoles_ para proteger a los autores incapacitados y sus familias.Escribi#o m#as de doscientas obras teatrales_ entre las que destacan las zarzuelas “El niño jud#io” y “Genio y figura”.La Sociedad General de Autores patrocin#o la instalaci#on de #esta l#apida en recuerdo de la casa donde muri#o. Se inaugur#o el 6 de diciembre de 1968_ por el Presidente de la Sociedad_ D. Joaqu#in Calvo Sotelo y el primer teniente de Alcalde_ Sr. Suevos.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=eda8091d1b9c4510091d1b9c45102e085a0aRCRD,C Apodaca,CApodacaNum96550,9,MADRID,MADRID,10000,10000N88114,JUSTICIA,CENTRO,40.42740529401708,42740529401708N4790,-3.7001670894678127,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1968,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408190.pdf?idMonumento=eda8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409826,Antonio Zozaya,NOConocido,NOConocido,NOConocido,NOConocido,El escritor y periodista Antonio Zozaya y You naci#o en Madrid en 1859 y muri#o en M#exico en 1943. Cultiv#o casi todos los g#eneros literarios y entre sus obras destacan_ para teatro_ Cuando los hijos lloran; las novelas tituladas La maldita culpa y La bala fr#ia; en poes#ia_ Poemas de humildad y de ensueño y el tratado filos#ofico La crisis religiosa. En 1880 fund#o en Madrid una Biblioteca Econ#omica Filos#ofica para divulgar los grandes textos de la historia de la filosof#ia. En enero de 1927 D. Joaqu#in Aznar_ director del Diario “La Libertad”_ para el que colabor#o el periodista_ propuso rendirle un homenaje; por ello se cre#o una Comisi#on bajo la presidencia de D. Jos#e Francos Rodr#iguez_ encargada de realizar una publicaci#on con la recopilaci#on de sus art#iculos que llevar#ia el t#itulo de Ideogramas_ al mismo tiempo que se propuso la realizaci#on de una l#apida conmemorativa_ realizada gratuitamente por el escultor Santiago Rodr#iguez Bonome_ y cuyos materiales fueron financiados por suscripci#on popular. La comisi#on solicit#o al Ayuntamiento de Madrid que diera su nombre a una calle_ propuesta que se aprob#o por unanimidad_ dando el nombre de plaza de Antonio Zoyaya al #ambito urbano ubicado entre las calles Amazonas_ del Peñ#on y del Cerrillo del Rastro_ que posteriormente se cambio por el actual_ plaza de General Vara del Rey.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=26d8091d1b9c4510091d1b9c45102e085a0aRCRD,Pza General Vara del Rey,PzaGeneralVaraDelReyNum75514,14,MADRID,MADRID,10000,10000N30020,EMBAJADORES,CENTRO,40.40965607152118,40965607152118N3867,-3.707797037508429,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1927,RODRÍGUEZ BONOME_ Santiago,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409826.pdf?idMonumento=26d8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408686,Antorcha,NOConocido,NOConocido,NOConocido,NOConocido,La antorcha forma parte del conjunto de instalaciones que constituyen el polideportivo de Aluche_ en el que fue ubicada como pieza ornamental y homenaje al esp#iritu ol#impico_ actuando asimismo como referencia visual del conjunto gracias a su altura y situaci#on.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a948091d1b9c4510091d1b9c45102e085a0aRCRD,Avda General Fanjul,AvdaGeneralFanjulNum5010,14,MADRID,MADRID,10000,10000N82508,ÁGUILAS,LATINA,40.383229516661295,383229516661295N443,-3.771633078357674,NOConocido,NOConocido,NoIdentificado,Elemento de ornamentación,ElementoDeOrnamentaciTTon,Posterior a 1950,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408686.pdf?idMonumento=a948091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400519,Antorcha,NOConocido,NOConocido,NOConocido,NOConocido,Este monumento coronado por una pila met#alica empleada en los Juegos Ol#impicos celebrados en 1968_ fue instalado en el extremo sur de las instalaciones deportivas universitarias que ocupan el Paraninfo de la Ciudad Universitaria con motivo de la inauguraci#on de las mismas; su construcci#on comenz#o en 1971 a instancias del entonces rector de la Universidad Complutense de Madrid_ D. Luis Botella Llus#ia_ quien ocup#o dicho cargo hasta 1972_ y a quien se rindi#o homenaje dando su nombre a las citadas instalaciones_ pese a que su finalizaci#on tuvo lugar cuando el puesto ya era ocupado por D. Ángel Gonz#alez. Para dejar constancia de todo ello se reserv#o un pequeño espacio dentro de las mismas para la construcci#on de un pequeño conjunto monumental_ formado por la antorcha_ el vecino monolito de granito que contiene una inscripci#on alusiva a la creaci#on del complejo deportivo y un jard#in com#un a ambos elementos que los re#une y enmarca.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a608b09812dc4510b09812dc45102e085a0aRCRD,BARRIO CIUDAD UNIVERSITARIA,BarrioCiudadUniversitariaNum53556,NOConocido,MADRID,MADRID,10000,10000N40190,NOConocido,DISTRITO,40.44571410742741,44571410742741N8999,-3.7226882916304787,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1968,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400519.pdf?idMonumento=a608b09812dc4510b09812dc45102e085a0aRCRD&tipoMon=M
monumentos,409358,Apeadero De Pavones,NOConocido,NOConocido,NOConocido,NOConocido,Recreaci#on_ realizada en el año 2000_ del viejo apeadero de Pavones perteneciente al antiguo ferrocarril de Arganda_ tambi#en llamado del Tajuña_ que estuvo activo entre 1886 y 1969_ y que en su recorrido por Moratalaz hacia Vic#alvaro fue transformado en un pasillo verde que se inicia en los Jardines de Dionisio Ridruejo y finaliza en Pavones. Precisamente_ en los Jardines de Dionisio Ridruejo se encuentra otro tramo de la misma v#ia_ convertido en testimonio de su presencia.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8dc8091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum42464,NOConocido,MADRID,MADRID,10000,10000N26076,PAVONES,MORATALAZ,40.404159225840935,404159225840935N4423,-3.6318219499935784,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,2000,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409358.pdf?idMonumento=8dc8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409037,Árbol De La Vida,NOConocido,NOConocido,NOConocido,NOConocido,El Jard#in de las Tres Culturas es un #ambito espec#ifico_ aunque plenamente integrado en el conjunto del Parque Juan Carlos I_ que se destina a conmemorar y celebrar la singular convivencia que_ durante los siglos medievales_ se dio en España entre las grandes civilizaciones surgidas a partir de las tres principales religiones monote#istas: jud#ia_ cristiana e isl#amica. Se ubica en el cuadrante noreste del anillo_ entre un tramo de la R#ia y el Olivar Reina Sof#ia_ respetando el trazado de los paseos y la cuadr#icula que organiza esta zona del parque. Concebido como s#imbolo de tolerancia y respeto mutuo_ y planteado como un recorrido tem#atico_ el jard#in se fundamenta sobre dos criterios esenciales: la integraci#on de los tres espacios_ f#acilmente identificables_ en un conjunto formalmente unitario pero org#anicamente articulado; y la independencia funcional_ sin ning#un tipo de jerarqu#ia_ entre todos ellos. As#i_ el proyecto no pretende reconstruir ning#un jard#in existente o desaparecido_ sino crear con materiales modernos un jard#in actual como homenaje contempor#aneo a estas tres culturas milenarias. La Trilog#ia presenta como punto com#un e integrador una gran plataforma circular elevada (el Para#iso_ reflejo de Perfecci#on) de la que parten cuatro acequias (los Cuatro R#ios)_ que est#a precedida por una puerta simb#olica (el Árbol de la Vida) a la que se accede por una Pasarela-puente que se inicia en una Plaza de acceso situada en uno de los paseos del parque_ junto al mencionado olivar centenario. Ese c#irculo central dominante es el punto de partida de los distintos jardines que_ en posici#on igualitaria y unidos entre s#i por un paseo conc#entrico_ se definen por su forma cuadrada como referencia simb#olica a los cuatro puntos cardinales. Cada uno de ellos se encuentra singularizado_ adem#as de por su composici#on_ sus especies vegetales y una selecci#on de citas literarias_ por la presencia de diversos hitos y elementos acu#aticos propios de un jard#in: el Jard#in Jud#io (o Vergel de Granados) recrea la planta de la Ciudad Ideal_ rodeada por una Muralla_ con una gran Fuente-manantial formada a partir de la Estrella de David y con un Estanque-oasis en el extremo; el Jard#in Cristiano (o Claustro de las Cantigas) se inspira a un claustro medieval_ con su Puerta-campanario_ su Columnata perimetral y su Templete central rodeado por cuatro Estanques-grader#ios; y el Jard#in Isl#amico (o Estancia de las Delicias) se configura como un jard#in geom#etrico en varios niveles_ enmarcado por cuatro Torretas-palomares y presidido por un Pabell#on central que da cobijo a una Fuente de m#armol que_ a su vez_ abastece a dos grandes Albercas ubicadas en un extremo. El Jard#in de las Tres Culturas fue inaugurado_ junto al resto del Parque Juan Carlos I_ por los reyes de España Don Juan Carlos y Doña Sof#ia el d#ia 7 de mayo de 1992_ coincidiendo con la celebraci#on de la Capitalidad Europea de la Cultura que aquel año correspondi#o a Madrid.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ec98091d1b9c4510091d1b9c45102e085a0aRCRD,JARDIN TRES CULTURAS,JardinTresCulturasNum41139,NOConocido,MADRID,MADRID,10000,10000N11165,NOConocido,DISTRITO,40.46432173275739,46432173275739N5744,-3.6035577418764246,NOConocido,NOConocido,NoIdentificado,Puerta_ Arco triunfal,PuertaArcoTriunfal,1990,ESTEBAN PENELAS_ Jos#e Luis - ESTERAS MARTÍN_ Emilio - SILBER BRODSKY_ Myriam,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409037.pdf?idMonumento=ec98091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408885,Arc#angel San Miguel,NOConocido,NOConocido,NOConocido,NOConocido,Imagen del Arc#angel San Miguel ubicada en un pequeño ajardinamiento situado en el cruce de dos de las calles principales del barrio del mismo nombre. Por ello_ es posible que su origen corresponda a la realizaci#on de las viviendas de dicho barrio. A su lado se encuentra una fuente circular.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a318091d1b9c4510091d1b9c45102e085a0aRCRD,C Costa del Sol,CCostaDelSolNum42504,1,MADRID,MADRID,10000,10000N36863,PINAR DEL REY,HORTALEZA,40.472457761674775,472457761674775N3498,-3.6527048217811418,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1967,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408885.pdf?idMonumento=a318091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400407,Arco De Moncloa,NOConocido,NOConocido,NOConocido,NOConocido,Este arco_ puerta simb#olica ambivalente abierta por un lado a los amplios y abiertos horizontes de la Ciudad Universitaria y de la sierra madrileña_ y por otro hacia Madrid_ fue promovido en 1942 por la Junta de la Ciudad Universitaria (Comisi#on Permanente de la Junta Rectora) a instancias del ministro Ib#añez Mart#in_ mediante encargo de croquis iniciales al arquitecto vallisoletano Modesto L#opez Otero_ factotum de la Ciudad Universitaria_ director de la Escuela T#ecnica Superior de Arquitectura de Madrid (ETSAM) entre 1923 y 1955 y director de la Real Academia de Bellas Artes de San Fernando a partir de 1955_ quien diseñar#a_ en dibujos &amp;ldquo;a l#apiz&amp;rdquo;_ los elementos esenciales de la futura puerta. En 1943 se formaliza el proyecto_ ejecutado posteriormente con algunas variantes y dedicado al General Franco y al Ej#ercito victorioso de la guerra civil española_ que tuvo en este lugar una de sus #ultimas l#ineas de frente. El proyecto qued#o estancado tanto por cuestiones presupuestarias como por las derivadas de la remodelaci#on de la avenida de acceso a la ciudad por la Moncloa_ pero pronto se retom#o en respuesta &amp;ldquo;patri#otica&amp;rdquo; ante el contexto internacional de aislamiento al que las potencias extranjeras democr#aticas estaban sometiendo a España. No obstante_ cuando se retoma el proyecto entre 1945 y 1946_ coincidiendo con la victoria de esos mismos pa#ises en la Segunda Guerra Mundial_ se atempera el esp#iritu ideol#ogico que en un primer momento guiaba la construcci#on del Arco_ y_ dada su situaci#on al comienzo de la Ciudad Universitaria_ conmemorar#a tambi#en la construcci#on de la misma a auspicios del rey Alfonso XIII_ as#i como su reconstrucci#on y ampliaci#on en la posguerra. El Arco se alza sobre el antiguo escenario del campo de batalla_ quedar#a representado en una maqueta de la Ciudad Universitaria depositada con posterioridad en la planta superior del monumento_ y_ para su puesta en ejecuci#on_ L#opez Otero_ ayudado por el arquitecto zaragozano Pascual Bravo_ igualmente director de la ETSAM durante muchos años_ retomar#a los croquis iniciales y los proyectos de 1943_ remiti#endose en 1948 a Luis Bellido_ arquitecto de la Junta de Construcciones Civiles_ el proyecto de cimentaci#on. En mayo de 1949 queda finalizado el proyecto definitivo y se inicia la cimentaci#on en 1950; en 1953 (siendo ministro de Educaci#on_ Joaqu#in Ruiz Jim#enez)_ se alientan los impulsos finales y se concluyen las obras en 1955_ con la decisiva participaci#on de los escultores Juli#an Lozano y los hermanos Arregui; el villarrealense Jos#e Ortells_ cuya carrera transcurrir#a principalmente en Madrid; y el vallisoletano trasladado a Extremadura (fallece en M#erida)_ Mois#es de Huerta. La inauguraci#on oficial del Arco de Triunfo_ prevista para el 18 de julio de 1956_ coincidiendo con el vig#esimo aniversario del alzamiento contra la Rep#ublica_ no tuvo lugar y no consta que haya tenido efecto en fechas posteriores. Recientemente se han llevado a cabo obras para la ampliaci#on del intercambiador de la Moncloa que han supuesto intervenciones de gran envergadura t#ecnica en las inmediaciones de los terrenos de fundaci#on del Arco.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=20a8091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum50185,NOConocido,MADRID,MADRID,10000,10000N15068,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43591291316115,43591291316115N165,-3.720192732073492,NOConocido,NOConocido,NoIdentificado,Puerta_ Arco triunfal,PuertaArcoTriunfal,1942,BRAVO SANFELIÚ_ Pascual - Hermanos Arregui - HUERTA AYUSO_ Mois#es de - LÓPEZ OTERO_ Modesto - LOZANO_ Juli#an - ORTELLS LÓPEZ_ Jos#e Pascual,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400407.pdf?idMonumento=20a8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408417,Armando Palacio Vald#es,NOConocido,NOConocido,NOConocido,NOConocido,En la tarde del 7 de Julio de 1941_ tres años despu#es de la muerte del escritor Armando Palacio Vald#es (1853–1938) en plena contienda civil_ se coloc#o el 7 de julio una placa en la fachada de la que fue su casa y #ultimo refugio. El proyecto se gest#o el 21 de Febrero del mismo año_ cuando el Ayuntamiento de Madrid concedi#o el permiso solicitado por el presidente de la Asociaci#on de Escritores_ D. Mariano Benlliure_ para dejar memoria del escritor en la ciudad en que realiz#o buena parte de su obra. La Real Academia Española_ la Sociedad General de Autores de España_ el C#irculo de Bellas Artes_ el marqu#es de Aledo_ el marqu#es de la Vega de Anz#o_ y el Ayuntamiento de Madrid participaron en el homenaje al escritor. El acto inaugural fue presidido por el alcalde de la capital_ D. Alberto Alcocer_ quien descubri#o la placa que fue ofrecida en nombre de la Asociaci#on de Escritores y Artistas por el novelista don Wenceslao Fern#andez Fl#orez_ en presencia del presidente de la Diputaci#on Provincial_ y los ministros de Jap#on y Santo Domingo.El honor de esculpir al c#elebre literato asturiano recay#o en el escultor Aniceto Marinas Garc#ia (1866–1953)_ notable artista que posee dos obras en Madrid tan señaladas como la representaci#on de la Libertad en el monumento a Alfonso XIII del Retiro_ y el m#agn#ifico grupo a los H#eroes del Dos de Mayo que se encuentra actualmente en los jardines de Ferraz_ dentro del recinto del Parque del Oeste.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a3b8091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE MALDONADO,CalleMaldonadoNum45612,25,MADRID,MADRID,28006,28006N84338,CASTELLANA,SALAMANCA,40.433928351058015,433928351058015N9039,-3.6823188457332994,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1941,MARINAS Y GARCÍA_ Aniceto,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408417.pdf?idMonumento=a3b8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408109,Artieda Y Labiano,NOConocido,NOConocido,NOConocido,NOConocido,Edificio construido por la Junta de Beneficencia del Distrito Centro_ para Casa de Socorro_ y sufragado por Josefa Claudia Artieda y Labiano. El proyecto fue realizado por el arquitecto Julio Mart#inez Zapata Rodr#iguez en 1913; el edificio ha sufrido diversas reformas interiores ya que años m#as tarde se transform#o en Equipo Quir#urgico y en la actualidad funciona como CMS Centro Madrid Salud Centro. El inmueble tiene dos l#apidas iguales en cada una de las fachadas laterales del chafl#an_ situadas en el #ultimo piso_ a gran altura. La ubicada en esta calle recuerda a la benefactora del edificio Josefa Claudia Artieda y Labiano y la situada en la calle Ternera se instal#o en recuerdo de los alcaldes_ bajo cuya gesti#on se llev#o a cabo la construcci#on y en recuerdo de los Presidentes del Centro Ben#efico. Entre ambas l#apidas y ocupando el chafl#an del edificio_ se encuentra una tercera l#apida labrada en m#armol blanco y de similar dimensi#on_ que representa un hombre yacente sustentado por dos personajes_ el de la izquierda representa a un obrero que parece ser atendido por unos sanitarios. El conjunto es de gran belleza y armon#ia.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=05a8091d1b9c4510091d1b9c45102e085a0aRCRD,C Navas de Tolosa,CNavasDeTolosaNum8060,10,MADRID,MADRID,10000,10000N47658,SOL,CENTRO,40.419237264967286,419237264967286N4421,-3.7070487494642546,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1913,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408109.pdf?idMonumento=05a8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
