Clase,PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,CONTENT-URL,DIRECCION,ParsedStreet,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,ParsedPostal,BARRIO,DISTRITO,LATITUD,CoorParsed,LONGITUD,TELEFONO,EMAIL,TIPO,SUBTIPO,SubTipoParseado,FECHA,AUTORES,PDF
monumentos,408328,Fuente De Los Delfines Del Parterre,NOConocido,NOConocido,NOConocido,NOConocido,Esta fuente forma una unidad con su gemela de la derecha y la central [8327] de la exedra del Parterre_ pues constituyen un mismo proyecto de configuraci#on arquitect#onica del referido jard#in. Las fuentes son producto de la reforma de 1841_ dirigida por el jardinero mayor del Palacio Real Francisco Viet y B#ayez_ qui#en respet#o la planta basilical del siglo anterior y su estructura francesa_ la realizada bajo el reinado de Felipe V_ pero modificando su decoraci#on. La fuente de la derecha [9614] presenta un aspecto completamente renovado_ pues es copia reciente de la original perdida_ paso del tiempo que se manifiesta claramente en la de la izquierda.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ab58091d1b9c4510091d1b9c45102e085a0aRCRD,PARQUE RETIRO,ParqueRetiroNum47090,NOConocido,MADRID,MADRID,10000,10000N36356,NOConocido,DISTRITO,40.421192686390306,421192686390306N1361,-3.681532395264785,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1841,VIET BÁYEZ_ Francisco,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408328.pdf?idMonumento=ab58091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409339,Fuente De Los Jardines Enrique Herreros,NOConocido,NOConocido,NOConocido,NOConocido,En la esquina de las calles Cea Berm#udez y Santa Engracia exist#ian unos jardinillos de trazado geom#etrico con recuadros y una glorieta de ocho calles_ que a finales de los años noventa_ y una vez borrada en su mayor parte la traza_ todav#ia conservaban unos magn#ificos eucaliptos -de los que algunos se conservan- y algunos cercis. Este recinto se dedic#o en 1993 a la memoria del ilustrador_ dibujante_ y cofundador de la revista de la Codorniz_ el madrileño Enrique Garc#ia Herreros_ que en su polifac#etica vida tambi#en fue director y actor de cine_ y representante y descubridor de artistas.  Los jardines se remodelaron de nuevo en 2003_ tras la construcci#on en su lugar de un aparcamiento subterr#aneo. En ellos se instal#o una fuente circular de triple taza_ de modelo prefabricado igual al instalado en la plaza del Doctor Cirajas_ del Distrito de Ciudad Lineal.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8188091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE CEA BERMUDEZ,CalleCeaBermudezNum84754,2,MADRID,MADRID,28003,28003N27031,VALLEHERMOSO,CHAMBERI,40.43886167817721,43886167817721N5534,-3.7057156074091653,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1993,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409339.pdf?idMonumento=8188091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400392,Fuente De Los Leones,NOConocido,NOConocido,NOConocido,NOConocido,Elemento decorativo situado en el pequeño jard#in que adorna el patio principal del Centro Ocupacional Nazaret_ dependiente en la actualidad de la Consejer#ia de Familia y Asuntos Sociales de la Comunidad de Madrid_ pero construido a comienzos de los años 30 del siglo pasado como Casa de Nazaret-Fundaci#on Luca de Tena para dar albergue y asistencia a las hu#erfanas de periodistas_ empleados y obreros de la Prensa.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6998091d1b9c4510091d1b9c45102e085a0aRCRD,Avda Manoteras,AvdaManoterasNum76062,1,MADRID,MADRID,10000,10000N37900,VALDEFUENTES,HORTALEZA,40.489235209458606,489235209458606N2046,-3.671097796519798,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1930,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400392.pdf?idMonumento=6998091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409578,Fuente De Los Libros,NOConocido,NOConocido,NOConocido,NOConocido,La remodelaci#on de la plaza de Dal#i y avenida de Felipe II se debe a una actuaci#on del arquitecto navarro Francisco Jos#e Mangado Beloqui. Se finaliz#o en el año 2005_ y la idea que dirigi#o el proyecto fue la de reordenar todo este #ambito y darle un diseño coherente y un tratamiento de los detalles adecuado a su importancia urbana. Parte del diseño consisti#o en dotar de valor art#istico al conjunto_ insertando en el mismo piezas escult#oricas realizadas por Francesc Torres Mons#o_ artista barcelon#es multidisciplinar que ya ten#ia experiencia en la integraci#on de arte y diseño urbano a trav#es de obras realizadas en la capital catalana y otras ciudades. En este caso_ la conjunci#on de un arquitecto sensible a la definici#on urbana y un artista de nombre internacional da lugar a una obra excepcional por su acierto y singularidad_ como se puede admirar en el Olivo-fuente_ en las placas escult#oricas de bronce incrustadas en los pavimentos_ o en la fuente de los Libros_ que centra el conjunto.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ab88091d1b9c4510091d1b9c45102e085a0aRCRD,Pza DalTTi,PzaDaliNum60962,NOConocido,MADRID,MADRID,10000,10000N1849,GOYA,SALAMANCA,40.42399799241463,42399799241463N540,-3.6747281262399625,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,2005,MANGADO BELOQUI_ J. Francisco - TORRES MONSÓ_ Francisco,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409578.pdf?idMonumento=ab88091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408608,Fuente De Los Neveros,NOConocido,NOConocido,NOConocido,NOConocido,Erigida durante la Segunda Rep#ublica en las proximidades del  lago de la Casa de Campo y a orillas del arroyo Meaques_ cerca de la  Casa de los Patines (desaparecida en los años sesenta)_ junto al metro de Lago y en la v#ia de acceso de la Puerta del Ángel_ esta fuente_ vinculada a una de las sendas o caminos vertebrales del borde oriental del parque_ ha sabido mantener los rasgos esenciales de sus or#igenes y es una de las mejor conservadas entre las correspondientes a la primera mitad del siglo XX. Forma parte del conjunto disperso de las fuentes de agua potable construidas en la Casa de Campo durante la Rep#ublica a partir de su apertura p#ublica al pueblo de Madrid en 1931_ siendo una de las m#as destacadas de esta serie que parece conmemorar el esp#iritu liberador del nuevo r#egimen de libertades surgido de la ideolog#ia republicana. No obstante_ tal efem#erides (la fuente se levanta en 1933 a instancias municipales) ser#a superior a los discretos valores pl#asticos de la construcci#on_ que sigue ligada a la memoria del lugar pero que tambi#en se integra con normalidad en el presente del parque.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2368091d1b9c4510091d1b9c45102e085a0aRCRD,Gta Patines,GtaPatinesNum18953,NOConocido,MADRID,MADRID,10000,10000N10262,CASA DE CAMPO,MONCLOA-ARAVACA,40.41722249226404,41722249226404N9161,-3.735410829141936,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1933,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408608.pdf?idMonumento=2368091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408332,Fuente De Los Patos,NOConocido,NOConocido,NOConocido,NOConocido,En el arranque del Paseo del Prado_ donde se produce su encuentro con la Plaza de la Cibeles_ exist#ia de antiguo una zona estancial_ delimitada por un banco circular en los extremos norte y sur_ entre pedestales de piedra gran#itica. Al comienzo de la d#ecada de los setenta del siglo XX el arquitecto Manuel Herrero Palacios la reorganiz#o_ incorporando jarrones de coronaci#on en los referidos pedestales y una fuente en medio_ el#iptica y tetralobulada_ en cuyo centro se coloc#o un grupo escult#orico de #anades_ procedente del Real Sitio del Buen Retiro_ concretamente se erig#ia donde hoy est#a emplazado el monumento a Mart#inez Campos. El origen de la fuente podr#ia remontarse a mediados del siglo XVII.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2c58091d1b9c4510091d1b9c45102e085a0aRCRD,Pº Prado,PºPradoNum24692,NOConocido,MADRID,MADRID,10000,10000N17146,JERÓNIMOS,RETIRO,40.41820528105207,41820528105207N3216,-3.692987589271767,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1750,HERRERO PALACIOS_ Manuel,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408332.pdf?idMonumento=2c58091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400303,Fuente De Los Peces,NOConocido,NOConocido,NOConocido,NOConocido,El edificio situado en la bifurcaci#on que forma el paseo de la Castellana con el arranque del paseo de la Habana_ fue en 1957 uno de los primeros en construirse en la nueva avenida_ entonces llamada del General#isimo. Fue realizado por la constructora Huarte &amp;ndash;que en la planta baja instal#o sus oficinas&amp;ndash; siguiendo un proyecto del arquitecto Felipe Heredero Igarza con una gran calidad constructiva y un cuidado diseño que en los exteriores se manifest#o en el abundante empleo de la piedra_ en la ornamentaci#on con grandes murales escult#oricos_ y en la presencia de un gran estanque trapezoidal con una fuente de peces esculpidos y una doble escalinata que conduc#ia al acceso a las oficinas.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4398091d1b9c4510091d1b9c45102e085a0aRCRD,PASEO LA HABANA,PaseoLaHabanaNum75846,1,MADRID,MADRID,28036,28036N65550,EL VISO,CHAMARTIN,40.44810718170828,44810718170828N2709,-3.69004428812354,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1957,HEREDERO IGARZA_ Felipe,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400303.pdf?idMonumento=4398091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400289,Fuente De Los Tritones,NOConocido,NOConocido,NOConocido,NOConocido,La fuente de los Tritones se realiz#o para el Jard#in de la Isla de Aranjuez_ donde se ubic#o en el punto noroeste de dicho jard#in renacentista_ en una zona que se denominaba la Isleta. En este punto se remataba el recorrido organizado en la Isla por Juan Bautista de Toledo hacia 1560-1565 con un espacio arbolado separado por una tapia con su puerta que se abr#ia a los puentes del Tajo y de la R#ia que permit#ian la conexi#on entre las Huertas de Picotajo_ la calle de Madrid y el Palacio de los Maestres de Santiago con el nuevo Cuarto Real. Para favorecer el remate del tramo final de la ordenaci#on del Jard#in de la Isla_ Felipe IV ordena la disposici#on de esta fuente_ realizada por el maestro mayor Jos#e de Villarreal_ que estaba reformando todo el jard#in. Se dispuso en 1657 siendo gobernador Francisco de Brizuela_ como dice la inscripci#on del pedestal_ aunque parece obra anterior. Sobre un gran pil#on cuadrangular_ como se representa en el #oleo del taller de Vel#azquez custodiado en el Museo del Prado o la vista de Ferrer realizada para el conde de S#andwich en su visita a Aranjuez en 1668_ compart#ia fontaner#ia con la de Baco. Desde unos #arboles cercanos y de forma ingeniosa_ se vert#ia agua sobre la fuente. Fue trasladada al nuevo trazado de parterre en la Isleta seg#un proyecto de 1731 de Esteban Marchand_ continuado tras su muerte por Leandro Bachelieu. Desmontada en 1845 y reubicada en el Campo del Moro_ Pascual y Colomer_ arquitecto real en ese momento_ realiz#o un proyecto para la ordenaci#on del parque en 1844 que inclu#ia esta fuente y la de las Conchas.Jos#e de Villarreal fue un arquitecto de renombre en el siglo XVII; trabaj#o con G#omez de Mora y tuvo el cargo de ayuda de trazador mayor_ aparejador mayor del Alc#azar de Madrid y maestro mayor de las obras reales_ as#i como ayuda de la Furriera y aposentador de Palacio. Realiz#o el proyecto y particip#o en la construcci#on de la capilla de San Isidro en la iglesia de San Andr#es_ particip#o en la obra del Ayuntamiento de Madrid y reform#o el Jard#in de la Isla de Aranjuez_ modificando y redistribuyendo las esculturas y fuentes.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e198091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum76686,NOConocido,MADRID,MADRID,10000,10000N97060,PALACIO,CENTRO,000000000000000,000000000000N6525,NOConocido,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1657,VILLARREAL_ Jos#e de,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400289.pdf?idMonumento=e198091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408322,Fuente De Mariano De Cavia,NOConocido,NOConocido,NOConocido,NOConocido,La fuente fue ideada por el arquitecto municipal Manuel Herrero Palacios y se incorporaron a su diseño dichas esculturas de Gerardo Mart#in Gallego. Repite un modelo similar al utilizado por Jaime Fern#andez Pimentel en la fuetne de las gaviotas de los Jardines de Cecilio Rodr#iguez en el Parque del Retiro. En esta ocasi#on_ se trata de patos alzando el vuelo_ dispuestos de modo geom#etrico y con un sistema mec#anico de movimiento de las alas_ que demuestra su determinaci#on por incorporar la tecnolog#ia al diseño art#istico.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ea58091d1b9c4510091d1b9c45102e085a0aRCRD,Pza Mariano de Cavia,PzaMarianoDeCaviaNum43898,NOConocido,MADRID,MADRID,10000,10000N80200,PACÍFICO,RETIRO,40.40745145335411,40745145335411N4922,-3.6788173663456734,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1962,null - FERNÁNDEZ PIMENTEL_ Jaime,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408322.pdf?idMonumento=ea58091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409091,Fuente De M#armol Del Jard#in De Las Tres Culturas,NOConocido,NOConocido,NOConocido,NOConocido,El Jard#in de las Tres Culturas es un #ambito espec#ifico_ aunque plenamente integrado en el conjunto del Parque Juan Carlos I_ que se destina a conmemorar y celebrar la singular convivencia que_ durante los siglos medievales_ se dio en España entre las grandes civilizaciones surgidas a partir de las tres principales religiones monote#istas: jud#ia_ cristiana e isl#amica. Se ubica en el cuadrante noreste del anillo_ entre un tramo de la R#ia y el Olivar Reina Sof#ia_ respetando el trazado de los paseos y la cuadr#icula que organiza esta zona del parque. Concebido como s#imbolo de tolerancia y respeto mutuo_ y planteado como un recorrido tem#atico_ el jard#in se fundamenta sobre dos criterios esenciales: la integraci#on de los tres espacios_ f#acilmente identificables_ en un conjunto formalmente unitario pero org#anicamente articulado; y la independencia funcional_ sin ning#un tipo de jerarqu#ia_ entre todos ellos. As#i_ el proyecto no pretende reconstruir ning#un jard#in existente o desaparecido_ sino crear con materiales modernos un jard#in actual como homenaje contempor#aneo a estas tres culturas milenarias. La Trilog#ia presenta como punto com#un e integrador una gran plataforma circular elevada (el Para#iso_ reflejo de Perfecci#on) de la que parten cuatro acequias (los Cuatro R#ios)_ que est#a precedida por una puerta simb#olica (el Árbol de la Vida) a la que se accede por una Pasarela-puente que se inicia en una Plaza de acceso situada en uno de los paseos del parque_ junto al mencionado olivar centenario. Ese c#irculo central dominante es el punto de partida de los distintos jardines que_ en posici#on igualitaria y unidos entre s#i por un paseo conc#entrico_ se definen por su forma cuadrada como referencia simb#olica a los cuatro puntos cardinales. Cada uno de ellos se encuentra singularizado_ adem#as de por su composici#on_ sus especies vegetales y una selecci#on de citas literarias_ por la presencia de diversos hitos y elementos acu#aticos propios de un jard#in: el Jard#in Jud#io (o Vergel de Granados) recrea la planta de la Ciudad Ideal_ rodeada por una Muralla_ con una gran Fuente-manantial formada a partir de la Estrella de David y con un Estanque-oasis en el extremo; el Jard#in Cristiano (o Claustro de las Cantigas) se inspira a un claustro medieval_ con su Puerta-campanario_ su Columnata perimetral y su Templete central rodeado por cuatro Estanques-grader#ios; y el Jard#in Isl#amico (o Estancia de las Delicias) se configura como un jard#in geom#etrico en varios niveles_ enmarcado por cuatro Torretas-palomares y presidido por un Pabell#on central que da cobijo a una Fuente de m#armol que_ a su vez_ abastece a dos grandes Albercas ubicadas en un extremo. El Jard#in de las Tres Culturas fue inaugurado_ junto al resto del Parque Juan Carlos I_ por los reyes de España Don Juan Carlos y Doña Sof#ia el d#ia 7 de mayo de 1992_ coincidiendo con la celebraci#on de la Capitalidad Europea de la Cultura que aquel año correspondi#o a Madrid.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2678091d1b9c4510091d1b9c45102e085a0aRCRD,JARDIN TRES CULTURAS,JardinTresCulturasNum39980,NOConocido,MADRID,MADRID,10000,10000N60570,NOConocido,DISTRITO,40.46432173275739,46432173275739N7391,-3.6035577418764246,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1990,ESTEBAN PENELAS_ Jos#e Luis - ESTERAS MARTÍN_ Emilio - SILBER BRODSKY_ Myriam,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409091.pdf?idMonumento=2678091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408952,Fuente De Mercamadrid,NOConocido,NOConocido,NOConocido,NOConocido,Fuente ornamental que decora el acceso a la zona comercial de Mercamadrid_ junto a algunos de los edificios m#as antiguos del recinto original_ inaugurado en 1982.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=cf68091d1b9c4510091d1b9c45102e085a0aRCRD,Me Mercado Mercamadrid,MeMercadoMercamadridNum92060,NOConocido,MADRID,MADRID,10000,10000N95399,CASCO HISTÓRICO DE VALLECAS,VILLA DE VALLECAS,40.360376083075565,360376083075565N7933,-3.6622102729871315,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1982,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408952.pdf?idMonumento=cf68091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409178,Fuente De Orfeo,NOConocido,NOConocido,NOConocido,NOConocido,En este lugar se encontraba una fuente proyectada en 1617 por Juan G#omez de Mora_ conocida tambi#en por fuente de la C#arcel de Corte y de la plaza de la Provincia. Contratada a Gaspar Ord#oñez_ #este traspas#o el encargo a los maestros de obras Juan de Chapitel y Mart#in de Azpillaga.  En enero de 1618 ya estaba concluida. En 1782 se sustituy#o el pil#on original por otro m#as ancho de planta ochavada. En 1869 la fuente fue retirada y la estatua de Orfeo trasladada al Museo Arqueol#ogico Nacional_ donde hoy se encuentra. En 1986 la plaza se remodel#o con ordenaci#on y  mobiliario urbano diseñado por los arquitectos Soto_ Feduchi y Moreno Mansilla_ merecedores por esta obra del premio municipal de diseño urbano de 1988_ de todo ello solo pervive muy pr#oximo a la fuente que nos ocupa_ el monolito conmemorativo de la incorporaci#on de España a la Comunidad Europea. Para la nueva remodelaci#on de la plaza de la Provincia se construy#o una r#eplica de la fuente de Orfeo original por los canteros municipales_ terminada en 1998 e inaugurada por el alcalde Jos#e Mar#ia Álvarez del Manzano el 21 de enero de aquel año. La obra fue financiada por la Fundaci#on Caja Madrid_ realizada por el Departamento de Conservaci#on de V#ias P#ublicas y gestionada por la Empresa Municipal de la Vivienda.En la mitolog#ia griega_ Orfeo_ hijo de Apolo y la musa Cal#iope_ hered#o de sus padres el don de la m#usica y la poes#ia. Enamor#o a Eur#idice e intent#o que recobrara la vida rescat#andola de entre los muertos_ para lo cual durmi#o al can Cerbero_ vigilante del inframundo. Se le suele representar tocando su lira_ aunque en este caso madrileño utiliza un viol#in o viola.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a878091d1b9c4510091d1b9c45102e085a0aRCRD,Pza Provincia,PzaProvinciaNum84982,NOConocido,MADRID,MADRID,10000,10000N1501,SOL,CENTRO,40.41489986719542,41489986719542N7496,-3.706237214108381,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1998,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409178.pdf?idMonumento=a878091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408088,Fuente De Pontejos,NOConocido,NOConocido,NOConocido,NOConocido,Al ser eliminada en 1838 la fuente existente en la Puerta del Sol frente al Hospital del Buen Suceso y ser trasladada a la plaza del Celenque_ los vecinos solicitaron el 15 de agosto de 1843 una fuente_ como ya estaba acordado_ al estar desabastecidos de agua; aprobada el 5 de octubre de 1843_ se le encarga al Arquitecto Fontanero_ Isidoro Llanos_ que haga el proyecto y presupuesto_ aprobados a su vez el 21 de octubre de 1847 por la Comisi#on de Obras e inaugurada la fuente el 19 de noviembre de 1849_ con un presupuesto de 116.841 rs. El escritor Mesonero Romanos propuso que fuera dedicada al corregidor de Madrid_ Joaqu#in Vizca#ino_ marqu#es viudo de Pontejos_ por lo que se dispuso un busto del mismo en la fuente_ y que diera su nombre a la plaza_ espacio urbano nuevo creado al derribar el convento de San Felipe el Real en 1838. La obra se subasta y se adjudic#o a Jaime Lois por 126.529 rs._ sin llegar a ejecutarse la inscripci#on (la existente es de 1994). La fuente se realiz#o aprovechando piedra de otros monumentos desaparecidos. Tuvo un uso multitudinario por su posici#on c#entrica_ especialmente por los aguadores_ y gran fama -fue descrita por P#erez Gald#os en su obra Fortunata y Jacinta-. Se modific#o la parte inferior poco antes de 1921_ pues el pil#on circular que la rodeaba fue eliminado_ as#i como el basamento y los caños; el nuevo basamento de granito ten#ia planta cuadrada y se le adosaron los dos pilones semicirculares_ como est#an en la actualidad; en las otras dos caras se dispon#ian otros dos pequeños pilones semicirculares bajos_ de los que surg#ian sendas columnas adosadas al cuerpo central que sosten#ian dos tazas con dos caños m#as_ hoy desaparecidos. En 1954 fue desmontada y de nuevo erigida en su ubicaci#on original_ pero var#ia el recinto propio_ que pasa de ser circular a cuadrado_ con pretiles de piedra y dos pequeñas escaleras de acceso frente a los pilones.Sin pr#acticamente mantenimiento ni uso_ pues estaba seca_ presentaba desde hac#ia años grietas_ p#erdidas de material_ rehundidos y roturas en la base_ por lo que se repara e instala un nuevo sistema hidr#aulico de circuito cerrado e iluminaci#on ornamental_ trabajos realizados por la empresa ASTINCO con un presupuesto de 14 millones de pta._ recuperando su imagen original_ con una limpieza completa_ incluido el bronce_ reparaci#on de grietas y coqueras y consolidaci#on de todos los materiales; adem#as_ se reform#o el #ambito urbano_ con una nueva urbanizaci#on ejecutada por Juan de las Heras_ ingeniero de caminos y Antonio Mart#in_ ingeniero de obras p#ublicas_ del Departamento de Conservaci#on de V&amp;iuml;as P#ublicas del Ayuntamiento de Madrid. El proyecto_ con un presupuesto de 20 millones de pta._ elimin#o la calzada perimetral y aparcamientos de coches original –excepto una pequeña bater#ia para coches oficiales de los edificios anejos-_ por lo que se incluyeron 700 m2 m#as en la zona estancial; para suavizar la excesiva pendiente se organizan rampas italianas y se crea un #ambito para la fuente_ con un pequeño pretil perimetral que sirve de banco. Se ha utilizado granito para la pavimentaci#on_ trabajado por los canteros municipales; tambi#en se plantaron una hilera de cerezos. Fue inaugurado el conjunto en mayo de 1994 por el alcalde de Madrid D. Jos#e Mar#ia Álvarez del Manzano.El marqu#es viudo de Pontejos_ Joaqu#in Vizca#ino Mart#inez_ fue alcalde de Madrid entre 1834 y 1836. Nacido en La Coruña en 1790_ sigue la carrera militar hasta que casa con la marquesa de Pontejos_ Mariana de Pontejos y Sandoval_ con la cual tuvo que exiliarse a Francia por sus ideas liberales al caer el r#egimen institucional. Posteriormente se traslad#o la pareja a Madrid_ donde se relaciona con Mesonero Romanos y funda la Caja de Ahorros y Monte de Piedad de Madrid_ el Ateneo y el Casino. Fallecida su esposa en 1834_ es nombrado alcalde de Madrid_ ciudad que transform#o profundamente durante su gesti#on_ pues organiz#o el sistema de calles_ cartografi#o la ciudad_ introdujo el alumbrado y paviment#o las calles_ fund#o un asilo para pobres y cre#o los baños p#ublicos. Muri#o en 1840 de unas fiebres tifoideas.Del arquitecto Isidoro Llanos tenemos pocas noticias: Hermano Mayor de la Real Congregaci#on de Bel#en en 1852_ falleci#o en 1877 tras realizar diversas obras en Madrid como arquitecto de fontaner#ia_ como esta Fuente de Pontejos_ o trabajos en la iglesia de San Gin#es.El escultor Jaime Lois trabaj#o_ adem#as de en esta obra_ en la ejecuci#on de las cuatro fuentes de la plaza de Oriente colocadas en 1844_ de las cuales restan dos_ as#i como en el Sitio Real de San Fernando.Francisco P#erez del Valle_ escultor asturiano nacido en 1804 y fallecido en 1881_ estudi#o en la Escuela de Bellas Artes de Madrid_ de la que fue profesor_ as#i como escultor de C#amara; retrat#o_ entonces_ a Isabel II y su marido_ as#i como otros personajes de la corte. Destaca la estatua del Patriotismo para el Obelisco del Dos de Mayo.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2858091d1b9c4510091d1b9c45102e085a0aRCRD,Pza Pontejos,PzaPontejosNum60205,NOConocido,MADRID,MADRID,10000,10000N74319,SOL,CENTRO,40.415893150622736,415893150622736N5782,-3.7043852843932767,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,1843,LLANOS_ Isidoro - LOIS_ Jaime - PÉREZ DEL VALLE_ Francisco,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408088.pdf?idMonumento=2858091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
